Number_Of_Dependant,Years_At_Residence,Years_At_Business,Nb_Of_Products,DAY(BirthDate),DAY(Prod_Decision_Date),DAY(Customer_Open_Date),YEAR(BirthDate),YEAR(Prod_Decision_Date),YEAR(Customer_Open_Date),MONTH(BirthDate),MONTH(Prod_Decision_Date),MONTH(Customer_Open_Date),WEEKDAY(BirthDate),WEEKDAY(Prod_Decision_Date),WEEKDAY(Customer_Open_Date),Net_Annual_Income_transform,Y
0.0,28,1.0,1,25,9,20,1983,2011,2011,9,11,10,6,2,3,39708.0,0
0.0,15,1.0,1,25,5,2,1983,2012,2012,3,1,1,4,3,0,30.0,0
0.0,2,1.0,1,10,28,16,1950,2011,2010,11,9,5,4,2,6,18.0,0
2.0,2,2.0,2,31,11,6,1965,2012,2012,7,3,3,5,6,1,18.0,0
0.0,15,1.0,1,2,31,28,1984,2011,2011,2,7,7,3,6,3,30.0,0
2.0,31,7.0,1,16,1,23,1980,2011,2010,8,8,8,5,0,0,21552.0,0
0.0,37,2.0,1,25,11,25,1974,2011,2011,6,9,8,1,6,3,576.0,0
2.0,14,15.0,1,28,1,21,1975,2012,2011,10,2,8,1,2,6,291.0,0
3.0,10,3.0,2,23,15,23,1967,2012,2010,2,2,11,3,2,1,36.0,0
1.0,4,1.0,1,8,17,16,1979,2011,2011,5,5,5,1,1,0,36.0,0
2.0,20,1.0,1,27,6,3,1975,2011,2011,11,7,7,3,2,6,42.0,0
0.0,10,10.0,1,20,7,6,1988,2012,2012,9,3,3,1,2,1,50.0,0
1.0,1,1.0,1,12,17,16,1976,2011,2011,12,10,10,6,0,6,20.0,0
2.0,35,1.0,1,14,15,14,1977,2012,2012,1,2,2,4,2,1,25.0,0
2.0,5,12.0,2,23,24,16,1955,2012,2012,11,1,1,2,1,0,60.0,0
3.0,8,1.0,1,26,19,4,1976,2012,1999,12,1,7,6,3,6,25.0,0
0.0,15,1.0,1,16,14,13,1977,2011,2011,1,9,9,6,2,1,30.0,0
3.0,20,1.0,1,25,8,25,1956,2011,2009,11,5,11,6,6,2,18.0,1
3.0,10,1.0,1,4,18,17,1971,2011,2011,12,5,5,5,2,1,18.0,0
0.0,15,1.0,1,25,29,20,1977,2011,2006,3,10,3,4,5,0,30.0,0
0.0,43,6.0,1,16,1,2,1968,2012,2012,11,3,2,5,3,3,60.0,1
2.0,10,19.0,1,28,14,24,1971,2011,2011,12,12,1,1,2,0,27036.0,0
2.0,25,15.0,1,8,4,1,1976,2012,2012,7,3,3,3,6,3,18.0,0
0.0,10,10.0,1,21,20,19,1964,2011,2011,2,9,9,4,1,0,36.0,0
2.0,3,15.0,1,10,11,4,1950,2012,2012,1,4,4,1,2,2,150.0,0
0.0,24,6.0,1,6,11,16,1986,2011,2011,6,7,6,4,0,3,2856.0,0
0.0,3,1.0,1,6,26,26,1985,2011,2007,4,9,3,5,0,0,36.0,0
0.0,27,1.0,1,6,25,24,1977,2011,2011,1,10,10,3,1,0,20.0,0
2.0,10,1.0,1,30,11,4,1977,2012,2012,5,1,1,0,2,2,156.0,1
1.0,5,3.0,2,21,15,6,1981,2011,2011,8,8,3,4,0,6,80.0,0
0.0,2,2.0,1,18,5,2,1956,2012,2006,6,1,7,0,3,6,50.0,0
3.0,22,35.0,1,18,5,27,1955,2012,1993,12,3,7,6,0,1,158592.0,0
0.0,3,1.0,1,20,27,15,1990,2011,2011,4,9,9,4,1,3,20.0,1
0.0,15,15.0,1,15,15,12,1974,2012,2012,10,1,1,1,6,3,60.0,0
3.0,1,1.0,1,12,1,25,1980,2012,2011,2,3,12,1,3,6,42.0,0
0.0,15,1.0,1,25,26,17,1971,2011,2011,11,10,10,3,2,0,30.0,0
4.0,10,1.0,1,11,31,30,1973,2011,2003,10,7,4,3,6,2,36.0,0
0.0,1,1.0,1,29,9,3,1987,2011,2011,10,11,11,3,2,3,20.0,0
0.0,25,3.0,2,18,1,8,1982,2011,2010,9,6,9,5,2,2,45.0,0
0.0,1,1.0,1,13,11,10,1966,2012,2012,8,4,4,5,2,1,36.0,0
0.0,1,1.0,1,14,14,7,1979,2012,2008,9,3,9,4,2,6,36.0,0
4.0,10,1.0,1,11,3,26,1974,2011,2010,12,5,5,2,1,2,1818.0,0
2.0,7,10.0,2,13,20,17,1958,2011,2011,12,7,7,5,2,6,360.0,0
0.0,20,1.0,1,10,3,22,1967,2012,2011,3,1,12,4,1,3,25.0,0
2.0,2,2.0,1,8,6,15,1974,2012,2008,3,3,9,4,1,0,18.0,0
2.0,10,3.0,1,1,26,21,1963,2011,2011,11,11,11,4,5,0,36.0,0
0.0,20,3.0,1,24,1,11,1981,2011,2011,3,6,5,1,2,2,45.0,0
0.0,15,1.0,1,1,27,24,1950,2011,2011,10,10,10,6,3,0,300.0,0
0.0,10,3.0,1,6,29,25,1980,2012,2012,9,3,3,5,3,6,36.0,0
1.0,10,10.0,1,21,26,25,1960,2011,2011,5,9,9,5,0,6,36.0,0
0.0,15,1.0,1,18,11,9,1980,2011,2011,12,5,5,3,2,0,18.0,0
0.0,15,1.0,1,19,25,24,1947,2011,2011,1,10,10,6,1,0,30.0,0
0.0,10,3.0,1,30,25,26,1968,2012,2006,9,3,1,0,6,3,50.0,0
1.0,1,1.0,1,5,29,10,1951,2011,1987,9,11,3,2,1,1,25.0,0
0.0,15,1.0,1,3,26,24,1988,2012,2012,3,1,1,3,3,1,36.0,1
0.0,1,1.0,1,22,20,15,1968,2011,2011,6,12,12,5,1,3,36.0,0
4.0,23,2.0,1,31,20,2,1964,2011,2006,3,10,7,1,3,6,18.0,0
0.0,3,1.0,1,19,17,6,1982,2011,2011,2,5,2,4,1,6,18.0,0
1.0,1,1.0,1,10,29,18,1982,2011,2011,8,11,10,1,1,1,36.0,1
0.0,1,1.0,1,4,7,6,1985,2012,2012,11,2,2,0,1,0,36.0,0
3.0,8,2.0,1,6,18,10,1976,2011,2010,12,8,5,0,3,0,18.0,0
0.0,1,1.0,1,27,18,14,1984,2011,2010,9,9,6,3,6,0,36.0,0
2.0,5,1.0,1,17,18,17,1974,2011,2011,9,5,5,1,2,1,36.0,0
0.0,20,1.0,1,3,17,16,1990,2011,2011,6,11,11,6,3,2,25.0,0
0.0,8,1.0,1,20,15,13,1969,2011,2009,10,11,12,0,1,6,20.0,0
0.0,12,2.0,2,13,27,19,1987,2011,2011,8,7,7,3,2,1,18.0,0
3.0,1,1.0,1,11,4,2,1964,2012,2012,10,1,1,6,2,0,36.0,0
7.0,21,1.0,1,17,12,30,1959,2011,2010,5,9,8,6,0,0,21.0,0
0.0,22,2.0,1,28,17,12,1984,2012,2012,8,1,1,1,1,3,18.0,1
3.0,10,10.0,1,25,23,14,1967,2012,2011,10,1,12,2,0,2,36.0,0
4.0,1,1.0,1,8,10,9,1978,2011,2011,1,5,5,6,1,0,18.0,0
3.0,5,10.0,1,29,20,15,1974,2011,2008,1,10,9,1,3,0,36.0,0
2.0,2,2.0,1,7,22,20,1974,2012,2012,4,3,3,6,3,1,18.0,0
2.0,25,8.0,1,15,19,27,1978,2012,2010,11,2,7,2,6,1,18.0,0
0.0,11,5.0,1,1,18,4,1983,2012,2012,4,1,1,4,2,2,42.0,0
2.0,15,1.0,1,6,20,19,1973,2011,2011,1,6,6,5,0,6,30.0,0
0.0,4,4.0,2,11,22,21,1977,2011,2011,2,8,8,4,0,6,72.0,0
1.0,3,3.0,1,1,10,2,1979,2011,2010,12,8,6,5,2,2,252.0,0
0.0,15,1.0,1,25,27,20,1970,2011,2011,4,12,12,5,1,1,30.0,0
0.0,10,3.0,1,11,11,10,1959,2011,2011,6,10,10,3,1,0,36.0,0
0.0,22,2.0,1,28,4,22,1984,2011,2009,1,5,2,5,2,6,18.0,0
0.0,1,1.0,1,23,4,27,1982,2012,2012,5,3,2,6,6,0,36.0,1
2.0,10,2.0,1,4,8,7,1949,2011,2011,5,12,12,2,3,2,18.0,0
2.0,15,1.0,1,20,7,31,1957,2011,2011,5,8,7,0,6,6,30.0,0
0.0,15,10.0,1,9,28,25,1983,2012,2009,4,2,2,5,1,2,36.0,0
3.0,3,4.0,1,7,3,16,1981,2012,2009,3,4,9,5,1,2,42.0,0
0.0,30,11.0,1,27,6,7,1957,2011,2000,3,9,2,2,1,0,180.0,0
0.0,34,2.0,1,21,19,18,1979,2012,2012,2,3,3,2,0,6,18.0,0
2.0,7,0.0,1,27,17,27,1980,2011,2009,7,11,7,6,3,0,25.0,0
0.0,15,1.0,1,12,24,23,1966,2012,2012,1,4,4,2,1,0,36.0,0
2.0,10,1.0,1,15,27,26,1963,2011,2011,3,6,6,4,0,6,36.0,1
0.0,25,3.0,1,25,29,3,1984,2011,2009,3,6,3,6,2,1,306.0,0
0.0,5,2.0,1,30,26,25,1984,2011,2011,11,9,9,4,0,6,18.0,1
0.0,10,10.0,1,2,23,22,1978,2012,2012,7,2,2,6,3,2,18.0,0
2.0,15,1.0,1,16,20,9,1977,2011,2011,9,6,6,4,0,3,30.0,0
2.0,2,2.0,1,15,26,25,1980,2012,2012,2,3,3,4,0,6,18.0,0
0.0,15,5.0,1,20,2,19,1971,2011,2011,1,10,9,2,6,0,50.0,0
0.0,10,3.0,3,7,17,10,1984,2012,2012,5,1,1,0,1,1,36.0,0
0.0,10,1.0,1,24,28,15,1982,2011,2011,8,8,8,1,6,0,36.0,0
0.0,10,1.0,2,14,1,28,1987,2011,2011,12,8,6,0,0,1,36.0,0
2.0,6,2.0,1,28,24,8,1977,2011,2011,8,11,8,6,3,0,18.0,0
0.0,15,1.0,1,10,8,6,1962,2011,2011,5,12,12,3,3,1,30.0,0
3.0,10,15.0,1,2,1,27,1954,2012,2011,10,2,1,5,2,3,65.0,0
0.0,10,10.0,1,8,28,23,1984,2012,2012,9,2,2,5,1,3,36.0,0
0.0,24,10.0,1,25,12,1,1987,2012,2009,7,2,6,5,6,0,50.0,0
3.0,1,1.0,1,16,21,18,1967,2011,2011,4,8,8,6,6,3,20.0,0
3.0,10,9.0,1,14,22,14,1977,2012,2012,8,3,3,6,3,2,30.0,0
1.0,20,19.0,1,8,4,3,1965,2012,2012,8,3,3,6,6,5,150.0,0
0.0,30,2.0,1,6,16,15,1986,2011,2011,6,5,5,4,0,6,18.0,0
0.0,1,1.0,1,5,10,10,1956,2011,2007,12,5,6,2,1,6,18.0,0
0.0,1,1.0,2,18,26,19,1984,2011,2011,9,10,10,1,2,2,36.0,0
0.0,15,1.0,2,18,12,12,1968,2012,2012,10,2,1,4,6,3,60.0,0
0.0,10,15.0,1,12,6,29,1971,2012,2007,6,3,3,5,1,3,1000.0,0
0.0,20,22.0,1,8,26,18,1982,2012,2007,7,3,9,3,0,1,60.0,0
0.0,20,2.0,1,26,3,20,1987,2012,2011,3,1,12,3,1,1,18.0,0
0.0,1,1.0,1,25,11,10,1963,2011,2011,6,10,10,1,1,0,20.0,0
0.0,10,1.0,1,15,28,6,1983,2011,2008,12,6,4,3,1,6,7974.0,0
0.0,40,1.0,1,16,6,5,1965,2011,2011,11,12,12,1,1,0,25.0,0
3.0,20,2.0,1,16,18,17,1959,2012,2012,11,1,1,0,2,1,18.0,0
0.0,24,2.0,1,7,27,13,1978,2011,2011,1,10,10,5,3,3,36.0,1
2.0,9,1.0,1,13,22,20,1963,2012,2012,10,2,2,6,2,0,50.0,0
0.0,15,2.0,1,17,13,12,1946,2011,2011,10,6,6,3,0,6,18.0,0
0.0,15,1.0,1,15,27,8,1968,2011,2009,12,9,6,6,1,0,100.0,0
0.0,20,1.0,1,30,20,15,1978,2011,2011,9,6,6,5,0,2,20.0,0
3.0,11,2.0,1,30,18,16,1970,2011,2011,10,10,10,4,1,6,18.0,0
0.0,1,1.0,1,3,14,1,1966,2012,2009,12,3,4,5,2,2,36.0,0
0.0,25,4.0,1,25,4,3,1981,2011,2011,5,10,10,0,1,0,36.0,0
2.0,11,16.0,1,8,21,17,1972,2011,2011,12,11,11,4,0,3,18.0,0
0.0,15,1.0,1,6,23,20,1965,2011,2011,1,12,12,2,4,1,30.0,0
1.0,1,1.0,1,4,13,22,1985,2012,2012,1,2,1,4,0,6,540.0,0
0.0,10,3.0,1,10,29,11,1969,2011,1995,9,10,4,2,5,1,36.0,0
0.0,10,10.0,2,18,22,8,1982,2011,2010,9,8,9,5,0,2,36.0,0
2.0,21,2.0,1,2,6,4,1958,2012,2012,3,3,3,6,1,6,18.0,0
0.0,1,1.0,1,9,23,21,1971,2011,2011,3,8,8,1,1,6,20.0,0
0.0,1,1.0,1,24,3,7,1952,2012,2009,12,1,10,2,1,2,25.0,0
2.0,15,1.0,1,12,21,17,1966,2011,2011,10,8,8,2,6,2,30.0,0
3.0,2,2.0,1,13,16,15,1973,2011,2011,12,8,8,3,1,0,18.0,0
3.0,15,1.0,1,31,17,14,1968,2011,2010,1,11,1,2,3,3,25.0,0
2.0,15,1.0,1,7,28,18,1961,2011,2011,11,8,8,1,6,3,100.0,0
0.0,10,10.0,2,20,12,7,1980,2012,2012,2,3,3,2,0,2,36.0,0
0.0,23,1.0,1,21,31,7,1987,2011,2011,10,7,7,2,6,3,36.0,0
3.0,34,2.0,1,15,7,6,1978,2012,2012,2,2,2,2,1,0,18.0,0
0.0,2,2.0,1,31,11,2,1968,2012,2012,12,2,2,1,5,3,18.0,0
0.0,10,1.0,1,12,28,26,1964,2012,2012,10,3,3,0,2,0,36.0,0
2.0,10,3.0,1,12,20,19,1977,2011,2011,11,9,9,5,1,0,36.0,0
2.0,4,1.0,1,14,11,9,1981,2011,2011,5,8,8,3,3,1,36.0,0
0.0,15,1.0,1,1,26,25,1966,2012,2012,1,3,3,5,0,6,36.0,0
0.0,1,1.0,1,9,26,17,1968,2011,2011,10,10,10,2,2,0,20.0,0
2.0,10,3.0,1,12,10,9,1964,2011,2011,9,11,11,5,3,2,36.0,1
2.0,10,3.0,1,18,26,23,1966,2011,2002,8,9,5,3,0,3,36.0,0
0.0,27,4.0,1,29,21,14,1984,2011,2010,7,8,12,6,6,1,20.0,0
1.0,1,1.0,1,26,8,4,1979,2011,2011,12,9,9,2,3,6,20.0,0
2.0,30,30.0,1,30,19,4,1962,2012,2011,6,4,5,5,3,2,90.0,0
0.0,1,1.0,1,12,8,27,1985,2012,2012,5,4,3,6,6,1,36.0,0
0.0,15,1.0,1,30,15,28,1960,2011,2010,12,8,11,4,0,6,156.0,0
0.0,10,1.0,1,16,14,4,1984,2011,2011,9,9,9,6,2,6,36.0,0
2.0,40,2.0,1,3,18,28,1955,2011,1996,10,10,2,0,1,2,36.0,0
0.0,7,7.0,1,2,16,13,1983,2011,2009,1,10,5,6,6,2,36.0,0
0.0,32,32.0,1,3,23,2,1953,2011,2008,7,11,9,4,2,1,36.0,0
3.0,23,29.0,1,26,31,20,1958,2012,2010,1,1,10,6,1,2,80.0,0
0.0,25,0.0,1,8,18,6,1986,2012,2011,1,1,12,2,2,1,25.0,0
1.0,35,1.0,2,20,30,30,1976,2011,2011,5,7,5,3,5,0,384.0,1
4.0,10,1.0,2,23,17,15,1958,2011,2011,10,5,5,3,1,6,100.0,0
,10,10.0,1,7,26,18,1950,2012,2004,5,4,9,6,3,5,50.0,0
2.0,8,18.0,1,26,16,9,1961,2012,2012,1,1,1,3,0,0,384.0,0
1.0,2,1.0,1,9,12,4,1975,2011,2011,10,9,9,3,0,6,20.0,0
0.0,10,6.0,1,13,9,22,1980,2012,2006,12,2,5,5,3,0,90.0,0
0.0,6,1.0,1,11,25,29,1954,2011,2009,12,7,1,5,0,3,60.0,0
4.0,23,27.0,1,4,16,9,1959,2012,2012,1,2,2,6,3,3,60.0,0
1.0,10,1.0,1,12,31,31,1985,2012,2012,12,1,1,3,1,1,36.0,0
0.0,15,1.0,1,24,23,22,1950,2012,2012,10,2,2,1,3,2,36.0,0
2.0,1,1.0,1,9,18,17,1973,2012,2012,2,4,4,4,2,1,36.0,0
0.0,10,2.0,2,23,7,5,1973,2012,2012,6,3,3,5,2,0,36.0,0
0.0,12,2.0,1,25,16,15,1976,2011,2011,8,5,5,2,0,6,18.0,0
0.0,20,2.0,1,20,10,25,1979,2012,2011,11,1,12,1,1,6,18.0,0
2.0,7,6.0,1,2,23,18,1978,2011,2011,7,10,10,6,6,1,273682.0,0
0.0,5,5.0,1,6,28,15,1987,2012,2000,5,3,2,2,2,1,36.0,0
2.0,44,1.0,1,27,22,19,1963,2011,2011,1,5,5,6,6,3,18.0,0
0.0,12,1.0,1,25,8,4,1978,2011,2011,9,9,9,0,3,6,20.0,0
1.0,10,7.0,1,30,12,19,1981,2012,2012,4,2,1,3,6,3,36.0,0
0.0,1,1.0,1,13,25,11,1978,2011,2011,2,12,10,0,6,1,36.0,0
2.0,8,4.0,1,10,10,5,1973,2011,2011,7,7,7,1,6,1,474.0,0
0.0,1,1.0,1,27,23,22,1969,2011,2011,9,6,6,5,3,2,20.0,0
2.0,15,17.0,1,17,28,13,1962,2012,2000,2,3,7,5,2,3,180.0,0
0.0,2,1.0,1,8,16,3,1981,2011,2011,8,10,10,5,6,0,676.0,1
2.0,22,1.0,1,15,21,15,1967,2011,2011,5,9,9,0,2,3,20.0,0
1.0,22,2.0,1,30,29,12,1980,2011,2011,9,10,10,1,5,2,18.0,0
2.0,1,1.0,1,23,17,9,1978,2011,2011,4,10,10,6,0,6,36.0,0
0.0,9,2.0,1,8,29,19,1988,2011,2011,1,7,7,4,4,1,18.0,0
3.0,16,10.0,1,8,11,10,1970,2011,2011,10,5,5,3,2,1,36.0,0
0.0,1,10.0,1,11,8,7,1969,2012,2012,9,3,3,3,3,2,36.0,1
3.0,12,2.0,1,19,23,17,1961,2011,2011,1,11,11,3,2,3,18.0,0
0.0,23,1.0,1,10,26,19,1988,2011,2009,1,9,2,6,0,3,24.0,1
0.0,1,1.0,1,5,21,15,1980,2012,2012,3,2,2,2,1,2,36.0,0
0.0,21,4.0,1,30,26,18,1982,2012,2012,11,1,1,1,3,2,30.0,0
0.0,15,1.0,1,28,18,30,1974,2011,2009,2,9,8,3,6,6,50.0,0
3.0,20,1.0,1,22,11,28,1965,2011,2011,2,9,8,0,6,6,36.0,0
0.0,10,10.0,1,8,20,19,1989,2011,2011,6,9,9,3,1,0,50.0,0
0.0,15,1.0,1,27,13,12,1979,2011,2011,7,12,12,4,1,0,30.0,0
2.0,21,1.0,1,26,23,2,1963,2011,2010,11,6,11,1,3,1,18.0,0
4.0,1,1.0,1,5,21,13,1950,2011,2011,10,9,9,3,2,1,36.0,0
0.0,15,12.0,1,28,11,23,1961,2011,2010,11,8,9,1,3,3,18.0,0
0.0,1,1.0,1,13,14,13,1963,2012,2012,3,3,3,2,2,1,360.0,0
0.0,1,1.0,1,3,13,9,1986,2011,2011,11,10,10,0,3,6,79992.0,1
2.0,1,1.0,1,28,15,12,1972,2012,2012,8,1,1,0,6,3,36.0,0
0.0,10,3.0,1,16,13,27,1984,2011,2011,11,11,7,4,6,2,50.0,0
0.0,25,30.0,2,24,11,10,1958,2011,2009,4,8,6,3,3,2,500.0,0
0.0,15,1.0,1,2,5,19,1979,2012,2009,8,1,3,3,3,3,30.0,0
3.0,7,25.0,1,9,12,6,1962,2011,2011,8,5,1,3,3,3,36.0,0
1.0,10,3.0,1,1,14,22,1977,2012,2006,1,3,6,5,2,3,36.0,0
3.0,2,7.0,1,25,4,18,1976,2011,2009,7,8,8,6,3,1,15174.0,0
2.0,15,1.0,1,18,15,12,1951,2011,2010,7,8,5,2,0,2,30.0,0
0.0,1,1.0,1,23,19,18,1984,2011,2011,12,9,9,6,0,6,20.0,0
0.0,25,1.0,2,13,10,4,1988,2012,2012,11,1,1,6,1,2,30.0,0
2.0,10,3.0,2,26,24,23,1961,2012,2012,12,4,4,1,1,0,36.0,0
0.0,15,1.0,1,14,22,19,1972,2012,2012,8,1,1,0,6,3,36.0,0
0.0,15,1.0,2,26,22,21,1968,2012,2012,10,2,2,5,2,1,36.0,0
0.0,20,1.0,1,22,24,19,1957,2011,2009,9,5,10,6,1,0,18.0,0
0.0,20,1.0,2,21,4,3,1988,2011,2011,9,5,5,2,2,1,30.0,0
2.0,2,15.0,1,24,28,27,1962,2012,2012,6,2,2,6,1,0,18.0,0
0.0,32,21.0,1,5,5,4,1954,2012,2012,1,1,1,1,3,2,215.0,0
0.0,10,3.0,1,17,25,24,1982,2011,2011,11,10,10,2,1,0,42.0,0
3.0,15,1.0,1,28,24,20,1955,2011,2011,6,7,7,1,6,2,30.0,0
3.0,10,5.0,1,14,28,18,1963,2011,2011,7,11,9,6,0,6,200.0,0
0.0,10,18.0,2,6,1,28,1970,2012,2012,3,4,3,4,6,2,36.0,0
0.0,1,1.0,1,21,26,25,1989,2012,2012,7,3,3,4,0,6,36.0,0
0.0,10,1.0,1,4,4,3,1971,2012,2012,2,4,4,3,2,1,36.0,0
3.0,26,1.0,1,8,15,14,1966,2012,2012,12,2,2,3,2,1,25.0,0
0.0,1,1.0,1,1,22,20,1975,2012,2010,1,1,6,2,6,6,36.0,1
0.0,6,1.0,1,17,27,26,1975,2011,2011,4,6,6,3,0,6,20.0,0
3.0,1,1.0,1,15,29,14,1963,2012,2005,10,2,3,1,2,0,36.0,0
3.0,42,5.0,1,16,22,21,1963,2012,2012,9,4,4,0,6,5,36.0,0
0.0,15,1.0,1,3,29,12,1963,2012,2012,8,2,2,5,2,6,576.0,1
0.0,1,1.0,1,24,10,27,1947,2012,2011,10,1,12,4,1,1,36.0,0
0.0,15,1.0,1,12,14,12,1953,2012,2012,6,2,2,4,1,6,36.0,0
2.0,20,20.0,1,13,29,23,1962,2012,2012,9,1,1,3,6,0,30.0,0
2.0,3,7.0,1,23,21,18,1977,2011,2011,4,8,8,5,6,3,18.0,0
0.0,15,1.0,1,18,19,16,1970,2012,2012,6,2,2,3,6,3,36.0,0
0.0,7,0.0,2,21,17,10,1986,2011,2011,5,11,11,2,3,3,12.0,0
0.0,15,1.0,1,18,24,12,1968,2012,2012,4,4,4,3,1,3,36.0,0
2.0,10,1.0,1,5,29,10,1956,2011,2011,1,7,7,3,4,6,36.0,1
0.0,1,1.0,1,15,24,23,1975,2012,2012,1,4,4,2,1,0,36.0,0
2.0,8,6.0,1,7,7,14,1979,2011,2011,7,12,11,5,2,0,250.0,0
0.0,15,1.0,1,1,29,27,1979,2012,2011,2,1,10,3,6,3,36.0,0
2.0,15,1.0,1,25,22,18,1974,2012,2012,7,1,1,3,6,2,25.0,0
2.0,21,1.0,1,29,11,22,1964,2011,1990,7,12,10,2,6,0,25.0,0
0.0,11,5.0,1,4,7,6,1968,2011,2011,1,9,9,3,2,1,24.0,0
1.0,25,2.0,1,9,21,17,1983,2011,2008,3,6,12,2,1,2,36.0,0
0.0,21,1.0,1,1,31,13,1982,2011,2011,1,7,7,4,6,2,31992.0,0
3.0,3,3.0,1,9,27,11,1974,2011,2011,11,12,12,5,1,6,18.0,0
1.0,1,1.0,1,17,8,1,1954,2011,2011,3,12,12,2,3,3,36.0,0
0.0,15,1.0,1,9,2,19,1967,2011,2010,11,10,7,3,6,0,30.0,0
3.0,15,12.0,1,22,20,29,1960,2011,2005,5,6,8,6,0,0,250.0,0
3.0,10,5.0,1,20,8,1,1957,2012,2010,6,4,2,3,6,0,200.0,0
1.0,28,7.0,1,6,30,27,1983,2011,2011,8,10,10,5,6,3,36.0,0
2.0,1,1.0,1,21,29,24,1973,2011,2011,9,10,10,4,5,0,36.0,0
2.0,5,1.0,1,16,12,11,1975,2011,2011,4,12,12,2,0,6,18.0,0
0.0,1,1.0,1,3,1,15,1964,2012,2012,6,4,3,2,6,3,36.0,0
4.0,9,16.0,1,10,7,25,1970,2011,2011,7,12,7,4,2,0,120.0,0
0.0,5,4.0,2,9,11,4,1989,2012,2012,11,4,4,3,2,2,36.0,0
0.0,30,1.0,1,12,8,4,1980,2011,2011,8,5,5,1,6,2,30.0,1
0.0,17,3.0,1,4,18,3,1984,2011,2008,3,7,2,6,0,6,72102.0,0
0.0,11,0.0,2,15,26,23,1951,2012,2012,1,4,4,0,3,0,,0
0.0,10,10.0,1,28,19,29,1980,2012,2012,12,2,1,6,6,6,8208.0,0
0.0,15,1.0,1,2,19,18,1956,2012,2012,2,4,4,3,3,2,36.0,0
2.0,1,1.0,1,11,17,3,1971,2012,2010,1,1,5,0,1,0,36.0,0
2.0,10,1.0,1,9,6,5,1979,2011,2011,2,12,12,4,1,0,18.0,0
3.0,10,1.0,1,28,22,21,1966,2012,2012,5,1,1,5,6,5,25.0,0
0.0,1,1.0,1,18,7,6,1984,2011,2011,6,9,9,0,2,1,20.0,0
0.0,15,1.0,1,4,9,8,1965,2011,2011,8,5,5,2,0,6,18.0,0
1.0,12,12.0,1,12,29,19,1956,2012,2012,4,3,3,3,3,0,75.0,0
0.0,30,5.0,1,8,15,26,1981,2011,2011,3,11,10,6,1,2,60.0,0
0.0,24,2.0,2,14,1,28,1987,2012,2011,3,3,4,5,3,3,28296.0,0
0.0,15,1.0,1,17,17,16,1977,2012,2012,10,1,1,0,1,0,30.0,0
2.0,5,3.0,1,30,6,5,1978,2011,2011,4,6,6,6,0,6,240.0,0
0.0,4,4.0,1,28,5,15,1976,2012,2008,4,3,5,2,0,3,31236.0,0
4.0,10,35.0,1,30,29,26,1951,2011,2011,10,5,5,1,6,3,18.0,0
0.0,10,1.0,1,11,24,20,1971,2011,2011,11,7,7,3,6,2,36.0,0
0.0,1,1.0,1,12,17,17,1981,2011,2011,3,8,7,3,2,6,25.0,0
0.0,25,1.0,1,30,25,17,1986,2011,2010,11,7,5,6,0,0,31692.0,0
0.0,20,1.0,2,7,21,18,1951,2011,2011,7,9,9,5,2,6,20.0,1
2.0,6,10.0,1,10,21,23,1972,2011,2008,4,6,3,0,1,6,312.0,0
4.0,7,3.0,1,9,27,10,1956,2012,2012,3,2,1,4,0,1,120.0,0
0.0,10,1.0,1,14,16,15,1962,2012,2012,10,2,2,6,3,2,36.0,0
0.0,28,3.0,1,19,21,18,1983,2011,2011,11,12,12,5,2,6,36.0,0
0.0,29,1.0,1,13,6,13,1980,2011,2011,5,12,11,1,1,6,18.0,1
0.0,15,1.0,1,5,12,31,1983,2011,2011,3,8,7,5,4,6,30.0,0
0.0,15,1.0,1,13,12,23,1987,2012,2012,1,3,2,1,0,3,36.0,0
3.0,5,20.0,1,8,26,22,1966,2011,2011,8,9,9,0,0,3,18.0,1
3.0,5,5.0,1,1,31,14,1969,2011,2011,10,7,7,2,6,3,50.0,1
0.0,10,10.0,1,5,29,25,1969,2011,2011,8,10,10,1,5,1,36.0,0
0.0,10,10.0,1,6,5,25,1972,2012,2012,5,4,3,5,3,6,36.0,1
0.0,1,1.0,1,9,20,19,1987,2011,2011,12,10,10,2,3,2,36.0,0
3.0,22,2.0,1,25,22,20,1960,2012,2012,9,3,3,6,3,1,18.0,0
2.0,23,1.0,1,14,23,22,1965,2011,2011,1,6,6,3,3,2,36.0,0
0.0,15,1.0,1,16,3,2,1982,2011,2011,5,11,11,6,3,2,30.0,0
2.0,6,10.0,1,8,24,3,1964,2011,2006,11,10,10,6,0,1,36.0,0
0.0,12,2.0,1,28,19,18,1972,2011,2011,11,9,9,1,0,6,18.0,0
3.0,1,1.0,2,4,12,6,1967,2011,2011,6,9,9,6,0,1,20.0,1
3.0,7,2.0,1,2,3,2,1965,2011,2011,2,10,10,1,0,6,18.0,0
2.0,5,1.0,1,21,16,27,1966,2012,2006,12,1,7,2,0,3,25.0,0
0.0,1,1.0,1,5,20,17,1987,2011,2011,6,8,8,4,5,2,20.0,0
2.0,10,1.0,1,26,8,7,1964,2011,2011,7,9,9,6,3,2,36.0,0
1.0,20,20.0,1,24,12,17,1971,2011,2011,2,12,11,2,0,3,100.0,0
3.0,25,1.0,1,9,25,29,1959,2011,2010,10,9,7,4,6,3,20.0,0
